"st_id","timest","correct","subject"
"349833","2021-10-31 08:18:34.000",1,"Python"
"349833","2021-10-31 08:23:48.000",1,"Python"
"349833","2021-10-31 10:23:34.000",1,"Python"
"349833","2021-10-31 12:22:09.000",1,"Python"
"355567","2021-10-30 13:11:48.000",1,"Math"
"355567","2021-10-30 13:23:14.000",0,"Math"
"355567","2021-10-30 14:07:53.000",1,"Math"
"355567","2021-10-30 15:21:31.000",1,"Math"
"355567","2021-10-30 16:00:58.000",0,"Math"
"355567","2021-10-30 16:14:59.000",1,"Math"
"355567","2021-10-30 16:31:19.000",0,"Math"
"355567","2021-10-30 17:08:53.000",0,"Math"
"355567","2021-10-30 17:43:47.000",1,"Math"
"355567","2021-10-30 17:53:28.000",1,"Math"
"355567","2021-10-30 18:38:45.000",1,"Math"
"355567","2021-10-30 18:41:09.000",1,"Math"
"355567","2021-10-30 19:35:58.000",1,"Math"
"355567","2021-10-30 20:12:19.000",1,"Math"
"355567","2021-10-30 23:15:14.000",1,"Math"
"355567","2021-10-31 00:39:06.000",1,"Math"
"355567","2021-10-31 01:28:23.000",1,"Math"
"355567","2021-10-31 01:36:24.000",0,"Math"
"355567","2021-10-31 01:41:24.000",1,"Math"
"355567","2021-10-31 02:17:29.000",1,"Math"
"355567","2021-10-31 02:58:38.000",0,"Math"
"355567","2021-10-31 04:35:22.000",0,"Math"
"355567","2021-10-31 04:47:25.000",0,"Math"
"355567","2021-10-31 04:52:19.000",1,"Math"
"355567","2021-10-31 05:12:07.000",1,"Math"
"355567","2021-10-31 07:07:09.000",1,"Math"
"355567","2021-10-31 07:54:34.000",1,"Math"
"355567","2021-10-31 11:17:56.000",0,"Math"
"355567","2021-10-31 11:36:46.000",0,"Math"
"355567","2021-10-31 12:07:03.000",0,"Math"
"358039","2021-10-30 13:01:32.000",1,"Python"
"358039","2021-10-30 13:02:35.000",0,"Math"
"358039","2021-10-30 13:09:32.000",1,"Python"
"358039","2021-10-30 13:19:02.000",0,"Python"
"358039","2021-10-30 13:25:59.000",0,"Python"
"358039","2021-10-30 13:34:39.000",0,"Math"
"358039","2021-10-30 13:36:44.000",0,"Python"
"358039","2021-10-30 13:56:11.000",0,"Python"
"358039","2021-10-30 14:03:49.000",0,"Math"
"358039","2021-10-30 14:06:43.000",1,"Theory of probability"
"358039","2021-10-30 14:11:46.000",0,"Math"
"358039","2021-10-30 14:38:54.000",1,"Python"
"358039","2021-10-30 14:39:24.000",1,"Theory of probability"
"358039","2021-10-30 15:06:12.000",1,"Python"
"358039","2021-10-30 15:15:21.000",1,"Python"
"358039","2021-10-30 15:19:33.000",0,"Math"
"358039","2021-10-30 15:27:17.000",1,"Python"
"358039","2021-10-30 15:28:12.000",1,"Theory of probability"
"358039","2021-10-30 15:33:37.000",0,"Python"
"358039","2021-10-30 15:39:50.000",0,"Python"
"358039","2021-10-30 16:04:46.000",1,"Python"
"358039","2021-10-30 16:20:00.000",1,"Math"
"358039","2021-10-30 16:24:48.000",0,"Math"
"358039","2021-10-30 16:29:29.000",1,"Python"
"358039","2021-10-30 16:39:57.000",0,"Math"
"358039","2021-10-30 16:48:15.000",1,"Math"
"358039","2021-10-30 17:06:52.000",0,"Math"
"358039","2021-10-30 17:10:20.000",0,"Theory of probability"
"358039","2021-10-30 17:15:03.000",0,"Math"
"358039","2021-10-30 17:23:49.000",1,"Python"
"358039","2021-10-30 17:47:04.000",1,"Math"
"358039","2021-10-30 17:57:29.000",1,"Python"
"358039","2021-10-30 17:59:12.000",1,"Python"
"358039","2021-10-30 18:14:13.000",0,"Python"
"358039","2021-10-30 18:31:44.000",0,"Python"
"358039","2021-10-30 18:33:37.000",0,"Theory of probability"
"358039","2021-10-30 18:48:04.000",0,"Python"
"358039","2021-10-30 19:02:14.000",0,"Math"
"358039","2021-10-30 19:12:45.000",0,"Theory of probability"
"358039","2021-10-30 19:28:34.000",1,"Python"
"358039","2021-10-30 19:33:26.000",1,"Math"
"358039","2021-10-30 19:59:46.000",0,"Python"
"358039","2021-10-30 20:10:59.000",1,"Math"
"358039","2021-10-30 20:30:45.000",1,"Python"
"358039","2021-10-30 20:34:35.000",0,"Python"
"358039","2021-10-30 20:41:24.000",0,"Math"
"358039","2021-10-30 20:50:58.000",0,"Math"
"358039","2021-10-30 20:51:48.000",0,"Math"
"358039","2021-10-30 20:59:47.000",1,"Math"
"358039","2021-10-30 21:09:35.000",1,"Theory of probability"
"358039","2021-10-30 21:40:16.000",1,"Theory of probability"
"358039","2021-10-30 21:43:02.000",1,"Python"
"358039","2021-10-30 22:02:40.000",1,"Python"
"358039","2021-10-30 22:16:43.000",1,"Theory of probability"
"358039","2021-10-30 22:30:03.000",0,"Math"
"358039","2021-10-30 22:32:43.000",1,"Python"
"358039","2021-10-30 23:21:44.000",1,"Python"
"358039","2021-10-30 23:28:03.000",1,"Theory of probability"
"358039","2021-10-30 23:35:03.000",0,"Theory of probability"
"358039","2021-10-30 23:38:26.000",0,"Python"
"358039","2021-10-30 23:58:00.000",1,"Python"
"358039","2021-10-31 00:09:28.000",0,"Python"
"358039","2021-10-31 00:14:36.000",0,"Math"
"358039","2021-10-31 00:19:28.000",0,"Theory of probability"
"358039","2021-10-31 01:32:56.000",1,"Theory of probability"
"358039","2021-10-31 01:42:08.000",0,"Python"
"358039","2021-10-31 02:07:39.000",1,"Python"
"358039","2021-10-31 02:17:57.000",1,"Python"
"358039","2021-10-31 02:22:13.000",0,"Theory of probability"
"358039","2021-10-31 02:35:49.000",0,"Math"
"358039","2021-10-31 02:47:41.000",1,"Math"
"358039","2021-10-31 02:58:28.000",1,"Math"
"358039","2021-10-31 03:00:42.000",0,"Python"
"358039","2021-10-31 03:30:31.000",1,"Python"
"358039","2021-10-31 04:11:24.000",0,"Python"
"358039","2021-10-31 04:21:59.000",0,"Python"
"358039","2021-10-31 04:35:50.000",0,"Theory of probability"
"358039","2021-10-31 04:38:29.000",0,"Theory of probability"
"358039","2021-10-31 05:02:04.000",0,"Python"
"358039","2021-10-31 05:10:36.000",0,"Math"
"358039","2021-10-31 05:27:28.000",1,"Python"
"358039","2021-10-31 05:34:12.000",1,"Python"
"358039","2021-10-31 05:42:07.000",0,"Math"
"358039","2021-10-31 05:44:51.000",0,"Theory of probability"
"358039","2021-10-31 06:02:58.000",1,"Python"
"358039","2021-10-31 06:16:18.000",1,"Theory of probability"
"358039","2021-10-31 06:55:54.000",1,"Math"
"358039","2021-10-31 07:02:17.000",1,"Python"
"358039","2021-10-31 07:21:23.000",1,"Math"
"358039","2021-10-31 07:26:51.000",1,"Python"
"358039","2021-10-31 07:57:45.000",1,"Theory of probability"
"358039","2021-10-31 07:59:38.000",0,"Python"
"358039","2021-10-31 08:02:54.000",0,"Python"
"358039","2021-10-31 08:17:59.000",1,"Theory of probability"
"358039","2021-10-31 08:40:10.000",0,"Python"
"358039","2021-10-31 08:55:09.000",0,"Python"
"358039","2021-10-31 09:18:45.000",0,"Math"
"358039","2021-10-31 09:32:11.000",0,"Python"
"358039","2021-10-31 09:43:37.000",0,"Python"
"358039","2021-10-31 09:46:52.000",1,"Python"
"358039","2021-10-31 09:47:14.000",1,"Theory of probability"
"358039","2021-10-31 09:49:17.000",0,"Math"
"358039","2021-10-31 10:08:28.000",1,"Python"
"358039","2021-10-31 10:14:58.000",0,"Theory of probability"
"358039","2021-10-31 10:25:15.000",1,"Theory of probability"
"358039","2021-10-31 10:26:18.000",1,"Math"
"358039","2021-10-31 10:31:33.000",1,"Math"
"358039","2021-10-31 10:40:56.000",0,"Math"
"358039","2021-10-31 10:47:25.000",0,"Python"
"358039","2021-10-31 11:18:03.000",0,"Math"
"358039","2021-10-31 11:28:34.000",0,"Python"
"358039","2021-10-31 12:11:26.000",1,"Math"
"358039","2021-10-31 12:41:32.000",1,"Math"
"358039","2021-10-31 12:44:53.000",1,"Theory of probability"
"360674","2021-10-30 14:21:04.000",0,"Python"
"360674","2021-10-30 14:33:45.000",1,"Python"
"360674","2021-10-30 14:35:10.000",1,"Python"
"360674","2021-10-30 16:00:42.000",0,"Python"
"360674","2021-10-30 16:57:55.000",0,"Python"
"360674","2021-10-30 18:11:30.000",1,"Python"
"360674","2021-10-30 20:40:16.000",1,"Python"
"360674","2021-10-30 21:29:14.000",1,"Python"
"360674","2021-10-30 22:54:01.000",1,"Python"
"360674","2021-10-31 00:37:36.000",1,"Python"
"360674","2021-10-31 02:04:30.000",1,"Python"
"360674","2021-10-31 02:07:48.000",0,"Python"
"360674","2021-10-31 02:10:50.000",1,"Python"
"360674","2021-10-31 02:12:23.000",1,"Python"
"360674","2021-10-31 04:21:10.000",0,"Python"
"360674","2021-10-31 06:05:41.000",0,"Python"
"360674","2021-10-31 08:53:20.000",0,"Python"
"361896","2021-10-30 13:11:51.000",0,"Python"
"361896","2021-10-30 13:18:38.000",0,"Python"
"361896","2021-10-30 13:24:13.000",1,"Python"
"361896","2021-10-30 13:38:53.000",0,"Python"
"361896","2021-10-30 13:45:39.000",1,"Python"
"361896","2021-10-30 14:02:19.000",1,"Python"
"361896","2021-10-30 14:11:14.000",1,"Python"
"361896","2021-10-30 14:27:47.000",0,"Math"
"361896","2021-10-30 15:06:51.000",1,"Math"
"361896","2021-10-30 15:17:59.000",0,"Math"
"361896","2021-10-30 15:53:07.000",1,"Math"
"361896","2021-10-30 16:05:52.000",0,"Math"
"361896","2021-10-30 16:10:54.000",1,"Math"
"361896","2021-10-30 16:14:10.000",1,"Math"
"361896","2021-10-30 16:35:40.000",1,"Python"
"361896","2021-10-30 16:47:40.000",0,"Python"
"361896","2021-10-30 16:51:48.000",0,"Math"
"361896","2021-10-30 17:13:34.000",1,"Python"
"361896","2021-10-30 17:38:15.000",0,"Python"
"361896","2021-10-30 18:44:04.000",0,"Math"
"361896","2021-10-30 18:47:10.000",0,"Python"
"361896","2021-10-30 18:59:52.000",1,"Python"
"361896","2021-10-30 19:21:03.000",0,"Python"
"361896","2021-10-30 19:29:06.000",1,"Python"
"361896","2021-10-30 21:01:45.000",1,"Math"
"361896","2021-10-30 21:21:50.000",1,"Python"
"361896","2021-10-30 21:45:49.000",1,"Python"
"361896","2021-10-30 21:46:19.000",1,"Math"
"361896","2021-10-30 21:47:30.000",0,"Math"
"361896","2021-10-30 22:49:42.000",1,"Math"
"361896","2021-10-30 23:40:27.000",1,"Math"
"361896","2021-10-30 23:42:30.000",0,"Math"
"361896","2021-10-30 23:45:50.000",1,"Python"
"361896","2021-10-30 23:59:30.000",0,"Python"
"361896","2021-10-31 00:19:30.000",1,"Python"
"361896","2021-10-31 00:41:50.000",1,"Python"
"361896","2021-10-31 00:54:17.000",1,"Math"
"361896","2021-10-31 01:55:35.000",0,"Python"
"361896","2021-10-31 02:05:48.000",0,"Python"
"361896","2021-10-31 03:07:38.000",1,"Python"
"361896","2021-10-31 03:12:07.000",1,"Python"
"361896","2021-10-31 03:42:57.000",0,"Python"
"361896","2021-10-31 03:44:46.000",1,"Math"
"361896","2021-10-31 04:03:56.000",0,"Math"
"361896","2021-10-31 04:45:19.000",1,"Python"
"361896","2021-10-31 06:03:56.000",0,"Math"
"361896","2021-10-31 06:14:41.000",0,"Python"
"361896","2021-10-31 06:53:58.000",0,"Math"
"361896","2021-10-31 07:54:18.000",1,"Math"
"361896","2021-10-31 07:58:59.000",1,"Math"
"361896","2021-10-31 08:07:37.000",0,"Python"
"361896","2021-10-31 08:08:50.000",0,"Python"
"361896","2021-10-31 08:17:52.000",0,"Math"
"361896","2021-10-31 08:49:46.000",1,"Python"
"361896","2021-10-31 09:02:16.000",1,"Python"
"361896","2021-10-31 10:38:33.000",0,"Python"
"361896","2021-10-31 11:23:13.000",1,"Python"
"361896","2021-10-31 11:35:27.000",1,"Math"
"361896","2021-10-31 11:40:03.000",1,"Python"
"361896","2021-10-31 11:58:43.000",1,"Math"
"361896","2021-10-31 12:32:59.000",0,"Math"
"361896","2021-10-31 12:41:35.000",0,"Math"
"370427","2021-10-30 13:36:36.000",1,"Statistics"
"370427","2021-10-30 15:59:27.000",0,"Statistics"
"370427","2021-10-30 15:59:43.000",1,"Statistics"
"370427","2021-10-30 16:57:48.000",0,"Statistics"
"370427","2021-10-30 17:48:59.000",1,"Statistics"
"370427","2021-10-30 19:01:20.000",1,"Statistics"
"370427","2021-10-30 19:35:48.000",0,"Statistics"
"370427","2021-10-30 20:07:43.000",0,"Statistics"
"370427","2021-10-30 21:27:22.000",1,"Statistics"
"370427","2021-10-30 23:00:48.000",0,"Statistics"
"370427","2021-10-31 00:18:27.000",1,"Statistics"
"370427","2021-10-31 01:27:00.000",1,"Statistics"
"370427","2021-10-31 01:49:13.000",0,"Statistics"
"370427","2021-10-31 04:16:57.000",0,"Statistics"
"370427","2021-10-31 04:22:45.000",1,"Statistics"
"370427","2021-10-31 05:11:37.000",0,"Statistics"
"370427","2021-10-31 05:27:37.000",0,"Statistics"
"370427","2021-10-31 05:41:33.000",1,"Statistics"
"370427","2021-10-31 06:02:58.000",1,"Statistics"
"370427","2021-10-31 08:00:27.000",1,"Statistics"
"370427","2021-10-31 08:05:45.000",1,"Statistics"
"370427","2021-10-31 09:56:10.000",1,"Statistics"
"370427","2021-10-31 10:53:58.000",1,"Statistics"
"370427","2021-10-31 11:04:17.000",1,"Statistics"
"370427","2021-10-31 11:11:15.000",0,"Statistics"
"370427","2021-10-31 11:20:56.000",0,"Statistics"
"370427","2021-10-31 12:41:52.000",0,"Statistics"
"370846","2021-10-30 13:33:36.000",1,"Statistics"
"370846","2021-10-30 13:57:47.000",0,"Vizualization"
"370846","2021-10-30 14:24:05.000",1,"Vizualization"
"370846","2021-10-30 14:47:24.000",0,"Vizualization"
"370846","2021-10-30 15:47:11.000",0,"Statistics"
"370846","2021-10-30 15:53:09.000",1,"Vizualization"
"370846","2021-10-30 17:03:40.000",0,"Vizualization"
"370846","2021-10-30 17:26:10.000",1,"Vizualization"
"370846","2021-10-30 17:59:33.000",1,"Vizualization"
"370846","2021-10-30 18:57:59.000",1,"Vizualization"
"370846","2021-10-30 19:11:13.000",0,"Statistics"
"370846","2021-10-30 19:26:19.000",1,"Vizualization"
"370846","2021-10-30 20:45:53.000",0,"Vizualization"
"370846","2021-10-30 20:48:29.000",1,"Vizualization"
"370846","2021-10-30 21:10:02.000",0,"Vizualization"
"370846","2021-10-30 21:17:28.000",0,"Statistics"
"370846","2021-10-30 21:30:50.000",0,"Statistics"
"370846","2021-10-30 21:47:15.000",1,"Statistics"
"370846","2021-10-30 22:39:18.000",1,"Statistics"
"370846","2021-10-30 23:22:34.000",1,"Vizualization"
"370846","2021-10-30 23:27:56.000",1,"Statistics"
"370846","2021-10-30 23:40:09.000",1,"Vizualization"
"370846","2021-10-30 23:43:19.000",1,"Statistics"
"370846","2021-10-30 23:45:09.000",0,"Vizualization"
"370846","2021-10-30 23:59:30.000",0,"Statistics"
"370846","2021-10-31 00:06:26.000",0,"Statistics"
"370846","2021-10-31 00:10:36.000",1,"Vizualization"
"370846","2021-10-31 00:13:25.000",1,"Statistics"
"370846","2021-10-31 00:28:41.000",1,"Vizualization"
"370846","2021-10-31 00:41:31.000",1,"Statistics"
"370846","2021-10-31 00:46:06.000",1,"Vizualization"
"370846","2021-10-31 00:48:40.000",0,"Vizualization"
"370846","2021-10-31 01:01:48.000",1,"Vizualization"
"370846","2021-10-31 01:44:39.000",1,"Vizualization"
"370846","2021-10-31 02:58:18.000",0,"Vizualization"
"370846","2021-10-31 03:27:33.000",0,"Statistics"
"370846","2021-10-31 03:33:42.000",1,"Statistics"
"370846","2021-10-31 03:47:37.000",0,"Vizualization"
"370846","2021-10-31 05:55:09.000",1,"Statistics"
"370846","2021-10-31 06:08:13.000",0,"Statistics"
"370846","2021-10-31 06:19:32.000",1,"Vizualization"
"370846","2021-10-31 06:30:02.000",0,"Vizualization"
"370846","2021-10-31 06:32:05.000",0,"Statistics"
"370846","2021-10-31 06:40:04.000",0,"Statistics"
"370846","2021-10-31 07:21:38.000",1,"Statistics"
"370846","2021-10-31 08:38:09.000",1,"Statistics"
"370846","2021-10-31 08:44:41.000",1,"Vizualization"
"370846","2021-10-31 08:56:55.000",1,"Statistics"
"370846","2021-10-31 09:48:24.000",1,"Vizualization"
"370846","2021-10-31 09:50:31.000",0,"Vizualization"
"370846","2021-10-31 09:57:58.000",0,"Vizualization"
"370846","2021-10-31 10:24:09.000",1,"Vizualization"
"370846","2021-10-31 11:00:08.000",1,"Statistics"
"370846","2021-10-31 11:06:27.000",1,"Statistics"
"370846","2021-10-31 11:37:01.000",0,"Statistics"
"370846","2021-10-31 12:22:05.000",0,"Statistics"
"370846","2021-10-31 12:43:11.000",1,"Statistics"
"370846","2021-10-31 12:57:47.000",1,"Statistics"
"373937","2021-10-30 13:54:20.000",0,"Statistics"
"373937","2021-10-30 14:49:38.000",0,"Statistics"
"373937","2021-10-30 16:09:00.000",1,"Statistics"
"373937","2021-10-30 16:48:47.000",0,"Statistics"
"373937","2021-10-30 17:42:44.000",0,"Statistics"
"373937","2021-10-30 18:03:39.000",1,"Statistics"
"373937","2021-10-30 18:37:53.000",1,"Statistics"
"373937","2021-10-30 19:03:31.000",1,"Statistics"
"373937","2021-10-30 19:57:50.000",1,"Statistics"
"373937","2021-10-30 21:44:57.000",0,"Statistics"
"373937","2021-10-30 21:51:46.000",1,"Statistics"
"373937","2021-10-30 23:40:07.000",0,"Statistics"
"373937","2021-10-31 02:50:26.000",1,"Statistics"
"373937","2021-10-31 02:54:09.000",0,"Statistics"
"373937","2021-10-31 03:00:53.000",1,"Statistics"
"373937","2021-10-31 03:26:24.000",0,"Statistics"
"373937","2021-10-31 04:13:01.000",0,"Statistics"
"373937","2021-10-31 04:49:39.000",1,"Statistics"
"373937","2021-10-31 04:52:49.000",0,"Statistics"
"373937","2021-10-31 05:04:56.000",1,"Statistics"
"373937","2021-10-31 06:37:38.000",0,"Statistics"
"373937","2021-10-31 07:03:41.000",0,"Statistics"
"373937","2021-10-31 08:08:44.000",0,"Statistics"
"373937","2021-10-31 09:30:50.000",1,"Statistics"
"373937","2021-10-31 11:10:38.000",0,"Statistics"
"373937","2021-10-31 12:06:39.000",0,"Statistics"
"375038","2021-10-30 13:16:05.000",0,"Python"
"375038","2021-10-30 13:42:52.000",0,"Python"
"375038","2021-10-30 13:52:57.000",0,"Theory of probability"
"375038","2021-10-30 14:00:04.000",0,"Theory of probability"
"375038","2021-10-30 14:10:52.000",1,"Theory of probability"
"375038","2021-10-30 14:37:34.000",1,"Python"
"375038","2021-10-30 14:55:28.000",0,"Theory of probability"
"375038","2021-10-30 14:57:33.000",1,"Python"
"375038","2021-10-30 15:05:50.000",1,"Python"
"375038","2021-10-30 15:07:10.000",0,"Python"
"375038","2021-10-30 15:31:38.000",0,"Python"
"375038","2021-10-30 15:32:37.000",1,"Python"
"375038","2021-10-30 16:31:18.000",0,"Python"
"375038","2021-10-30 17:56:38.000",0,"Theory of probability"
"375038","2021-10-30 17:57:57.000",1,"Python"
"375038","2021-10-30 18:18:37.000",0,"Theory of probability"
"375038","2021-10-30 18:23:09.000",0,"Theory of probability"
"375038","2021-10-30 18:35:16.000",1,"Python"
"375038","2021-10-30 18:44:27.000",1,"Theory of probability"
"375038","2021-10-30 19:52:53.000",0,"Python"
"375038","2021-10-30 19:56:57.000",0,"Theory of probability"
"375038","2021-10-30 20:05:24.000",0,"Theory of probability"
"375038","2021-10-30 20:08:05.000",0,"Theory of probability"
"375038","2021-10-30 20:40:01.000",0,"Python"
"375038","2021-10-30 21:28:57.000",0,"Theory of probability"
"375038","2021-10-30 21:45:15.000",0,"Theory of probability"
"375038","2021-10-30 22:00:54.000",1,"Theory of probability"
"375038","2021-10-30 22:43:43.000",1,"Theory of probability"
"375038","2021-10-30 22:57:27.000",1,"Theory of probability"
"375038","2021-10-30 22:58:36.000",1,"Theory of probability"
"375038","2021-10-30 23:08:22.000",0,"Python"
"375038","2021-10-30 23:51:23.000",1,"Python"
"375038","2021-10-31 00:11:19.000",1,"Python"
"375038","2021-10-31 00:17:38.000",0,"Python"
"375038","2021-10-31 00:25:39.000",0,"Python"
"375038","2021-10-31 01:12:01.000",1,"Theory of probability"
"375038","2021-10-31 01:57:58.000",0,"Python"
"375038","2021-10-31 02:04:41.000",1,"Python"
"375038","2021-10-31 02:12:34.000",1,"Python"
"375038","2021-10-31 02:16:11.000",0,"Python"
"375038","2021-10-31 02:23:14.000",0,"Theory of probability"
"375038","2021-10-31 02:27:51.000",1,"Theory of probability"
"375038","2021-10-31 03:02:26.000",1,"Python"
"375038","2021-10-31 03:02:27.000",0,"Python"
"375038","2021-10-31 03:04:06.000",0,"Theory of probability"
"375038","2021-10-31 03:05:04.000",1,"Theory of probability"
"375038","2021-10-31 03:36:41.000",0,"Python"
"375038","2021-10-31 03:41:43.000",0,"Theory of probability"
"375038","2021-10-31 03:59:25.000",0,"Python"
"375038","2021-10-31 04:28:58.000",1,"Python"
"375038","2021-10-31 04:47:47.000",0,"Theory of probability"
"375038","2021-10-31 06:50:54.000",1,"Theory of probability"
"375038","2021-10-31 06:52:26.000",0,"Python"
"375038","2021-10-31 06:54:31.000",1,"Python"
"375038","2021-10-31 07:54:48.000",1,"Python"
"375038","2021-10-31 08:00:00.000",1,"Python"
"375038","2021-10-31 08:38:22.000",1,"Python"
"375038","2021-10-31 09:12:09.000",1,"Theory of probability"
"375038","2021-10-31 09:21:34.000",0,"Theory of probability"
"375038","2021-10-31 09:24:42.000",1,"Python"
"375038","2021-10-31 09:28:14.000",0,"Theory of probability"
"375038","2021-10-31 09:48:15.000",0,"Theory of probability"
"375038","2021-10-31 10:25:18.000",0,"Theory of probability"
"375038","2021-10-31 11:03:59.000",1,"Theory of probability"
"375038","2021-10-31 11:08:34.000",0,"Theory of probability"
"375038","2021-10-31 11:13:22.000",1,"Python"
"375038","2021-10-31 11:21:13.000",1,"Theory of probability"
"375038","2021-10-31 11:28:06.000",1,"Python"
"375038","2021-10-31 11:31:24.000",1,"Python"
"375038","2021-10-31 11:42:46.000",1,"Python"
"375038","2021-10-31 12:01:10.000",1,"Theory of probability"
"375038","2021-10-31 12:18:50.000",1,"Python"
"375038","2021-10-31 12:25:49.000",0,"Python"
"375038","2021-10-31 12:51:49.000",0,"Python"
"375731","2021-10-30 14:22:51.000",1,"Theory of probability"
"375731","2021-10-30 14:39:35.000",0,"Theory of probability"
"375731","2021-10-30 14:41:20.000",1,"Theory of probability"
"375731","2021-10-30 15:07:16.000",0,"Theory of probability"
"375731","2021-10-30 15:20:25.000",1,"Theory of probability"
"375731","2021-10-30 15:24:53.000",0,"Theory of probability"
"375731","2021-10-30 16:06:25.000",0,"Theory of probability"
"375731","2021-10-30 17:01:17.000",1,"Theory of probability"
"375731","2021-10-30 17:24:44.000",1,"Vizualization"
"375731","2021-10-30 18:35:12.000",1,"Vizualization"
"375731","2021-10-30 20:27:58.000",1,"Vizualization"
"375731","2021-10-30 21:11:15.000",1,"Theory of probability"
"375731","2021-10-30 22:32:55.000",0,"Vizualization"
"375731","2021-10-30 23:35:46.000",0,"Theory of probability"
"375731","2021-10-31 00:09:19.000",0,"Vizualization"
"375731","2021-10-31 00:25:58.000",0,"Vizualization"
"375731","2021-10-31 00:29:13.000",1,"Theory of probability"
"375731","2021-10-31 00:30:30.000",1,"Theory of probability"
"375731","2021-10-31 01:39:38.000",0,"Theory of probability"
"375731","2021-10-31 01:39:58.000",0,"Vizualization"
"375731","2021-10-31 03:33:48.000",0,"Vizualization"
"375731","2021-10-31 04:34:36.000",1,"Theory of probability"
"375731","2021-10-31 04:39:28.000",1,"Theory of probability"
"375731","2021-10-31 04:58:01.000",1,"Vizualization"
"375731","2021-10-31 05:05:07.000",1,"Vizualization"
"375731","2021-10-31 05:25:11.000",1,"Vizualization"
"375731","2021-10-31 05:48:59.000",1,"Vizualization"
"375731","2021-10-31 05:50:37.000",1,"Vizualization"
"375731","2021-10-31 06:12:49.000",1,"Theory of probability"
"375731","2021-10-31 08:48:41.000",1,"Vizualization"
"375731","2021-10-31 08:52:55.000",1,"Theory of probability"
"375731","2021-10-31 08:54:33.000",1,"Vizualization"
"375731","2021-10-31 09:10:08.000",0,"Vizualization"
"375731","2021-10-31 09:23:21.000",1,"Theory of probability"
"375731","2021-10-31 09:32:29.000",1,"Vizualization"
"375731","2021-10-31 09:34:51.000",0,"Theory of probability"
"375731","2021-10-31 10:21:24.000",0,"Theory of probability"
"375731","2021-10-31 11:16:24.000",0,"Vizualization"
"375731","2021-10-31 12:04:23.000",1,"Vizualization"
"375731","2021-10-31 12:17:45.000",0,"Vizualization"
"377325","2021-10-30 13:27:12.000",0,"Theory of probability"
"377325","2021-10-31 04:09:11.000",0,"Theory of probability"
"377325","2021-10-31 09:24:05.000",0,"Theory of probability"
"377984","2021-10-30 14:43:22.000",1,"Python"
"377984","2021-10-30 15:19:06.000",0,"Python"
"377984","2021-10-30 15:37:38.000",0,"Python"
"377984","2021-10-30 15:39:57.000",0,"Python"
"377984","2021-10-30 15:49:46.000",1,"Python"
"377984","2021-10-30 17:22:56.000",1,"Python"
"377984","2021-10-30 18:57:37.000",0,"Python"
"377984","2021-10-30 21:14:48.000",1,"Python"
"377984","2021-10-30 22:39:50.000",1,"Python"
"377984","2021-10-30 22:49:11.000",0,"Python"
"377984","2021-10-30 22:59:18.000",1,"Python"
"377984","2021-10-31 01:55:31.000",1,"Python"
"377984","2021-10-31 02:44:02.000",1,"Python"
"377984","2021-10-31 04:27:01.000",0,"Python"
"377984","2021-10-31 04:57:25.000",1,"Python"
"377984","2021-10-31 05:14:03.000",0,"Python"
"377984","2021-10-31 05:29:36.000",1,"Python"
"377984","2021-10-31 07:14:47.000",0,"Python"
"377984","2021-10-31 07:37:58.000",0,"Python"
"377984","2021-10-31 07:49:03.000",0,"Python"
"377984","2021-10-31 08:43:28.000",1,"Python"
"377984","2021-10-31 08:52:30.000",1,"Python"
"377984","2021-10-31 10:20:28.000",0,"Python"
"377984","2021-10-31 10:22:43.000",1,"Python"
"377984","2021-10-31 10:48:54.000",0,"Python"
"377984","2021-10-31 10:56:09.000",1,"Python"
"377984","2021-10-31 12:21:03.000",0,"Python"
"379300","2021-10-30 13:11:32.000",0,"Math"
"379300","2021-10-30 14:09:51.000",0,"Math"
"379300","2021-10-30 14:32:16.000",1,"Math"
"379300","2021-10-30 14:44:53.000",1,"Python"
"379300","2021-10-30 15:06:45.000",0,"Math"
"379300","2021-10-30 16:03:55.000",0,"Math"
"379300","2021-10-30 17:15:05.000",1,"Math"
"379300","2021-10-30 17:31:44.000",0,"Python"
"379300","2021-10-30 17:51:16.000",1,"Math"
"379300","2021-10-30 18:00:58.000",1,"Python"
"379300","2021-10-30 18:06:30.000",0,"Python"
"379300","2021-10-30 18:19:54.000",1,"Python"
"379300","2021-10-30 19:07:52.000",1,"Python"
"379300","2021-10-30 19:59:32.000",0,"Python"
"379300","2021-10-30 20:03:22.000",1,"Math"
"379300","2021-10-30 20:18:48.000",1,"Python"
"379300","2021-10-30 20:46:57.000",1,"Math"
"379300","2021-10-30 21:10:11.000",0,"Math"
"379300","2021-10-30 21:44:12.000",0,"Math"
"379300","2021-10-30 22:14:38.000",1,"Math"
"379300","2021-10-30 22:37:10.000",0,"Math"
"379300","2021-10-30 23:43:21.000",0,"Math"
"379300","2021-10-30 23:54:37.000",1,"Math"
"379300","2021-10-31 00:21:52.000",1,"Python"
"379300","2021-10-31 01:13:26.000",1,"Python"
"379300","2021-10-31 01:21:22.000",1,"Math"
"379300","2021-10-31 01:31:46.000",1,"Math"
"379300","2021-10-31 01:40:31.000",1,"Math"
"379300","2021-10-31 02:11:04.000",0,"Math"
"379300","2021-10-31 02:23:16.000",1,"Python"
"379300","2021-10-31 02:41:22.000",0,"Python"
